objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648722289164506,145.061315812656,0.709238500463255,17.39366,16.22112,15.75643,15.49954,15.35344,756,301,5,195,536094970491201536,GALAXY,0.02599558,476,52314,606
1237648722289229957,145.183646783628,0.799921877254804,18.79947,18.97394,19.17481,19.30837,19.32477,756,301,5,196,4307894347540439040,STAR,0.001123082,3826,55563,732
1237648722289230026,145.132698427885,0.827226020542813,19.2041,18.04214,17.54848,17.21816,17.06528,756,301,5,196,536098818781898752,GALAXY,0.08350793,476,52314,620
1237648722289295527,145.320931652301,0.771110880884512,18.86915,17.73447,17.25329,17.0395,16.85552,756,301,5,197,299582311299573760,GALAXY,0.00658949,266,51630,338
1237648722289361075,145.445851854874,0.815943140539787,18.9721,17.87579,17.3342,16.93463,16.74589,756,301,5,198,537068858083665920,GALAXY,0.05064557,477,52026,53
1237648722289361169,145.54117123462,0.795448151920092,19.55193,18.33518,17.737,17.40774,17.24087,756,301,5,198,299578188130969600,GALAXY,0.09888644,266,51630,323
1237648722289492179,145.84748470297,0.675747209888095,18.77625,16.9478,16.03059,15.56422,15.21028,756,301,5,200,299605401043757056,GALAXY,0.02660205,266,51630,422
1237648722289557692,145.969659074809,0.830928027512297,19.37867,17.44197,16.49375,16.03287,15.65151,756,301,5,201,299602652264687616,GALAXY,0.03635695,266,51630,412
1237648722289557709,145.985404978088,0.786568265645984,19.30694,18.01443,17.28729,16.87363,16.57797,756,301,5,201,540501807642732544,GALAXY,0.1225454,480,51989,254
1237648722289557713,145.992634603744,0.788073236970777,18.7196,17.22156,16.41532,15.96881,15.62269,756,301,5,201,299600178363525120,GALAXY,0.03801033,266,51630,403
1237648722289623054,146.020908346966,0.733551670883614,17.41963,15.3452,14.35107,13.86729,13.50864,756,301,5,202,299616121282127872,GALAXY,0.03617733,266,51630,461
1237648722289623239,146.012245135468,0.76563426356549,18.79792,17.73394,17.19519,16.86494,16.63138,756,301,5,202,299602927142594560,GALAXY,0.0374546,266,51630,413
1237648722289623248,146.016869509319,0.71679597234665,19.2669,17.30498,16.34389,15.88671,15.51674,756,301,5,202,299617495671662592,GALAXY,0.03516901,266,51630,466
1237648722289623339,146.150451739002,0.820095269807014,18.72606,17.46576,16.727,16.27238,15.99303,756,301,5,202,540491912038082560,GALAXY,0.1206335,480,51989,218
1237648722289688686,146.247635803557,0.71849288800926,17.41267,17.09897,17.39865,17.65552,17.87561,756,301,5,203,4307957569459036160,STAR,0.0001251945,3826,55563,962
1237648722289819672,146.462979197173,0.638697772949759,17.70856,16.44154,15.70594,15.29789,14.98198,756,301,5,205,299628490787940352,GALAXY,0.03032346,266,51630,506
1237648722289819691,146.497124512883,0.742416586832228,18.74275,17.26978,16.62725,16.34429,16.21385,756,301,5,205,299637561758869504,STAR,0.0005075927,266,51630,539
1237648722289819705,146.524473815303,0.830185634807133,18.51254,17.12438,16.53009,16.29596,16.16014,756,301,5,205,300703812790806528,STAR,-3.738093E-05,267,51608,322
1237648722289885254,146.61126419407,0.693046849576431,19.25579,18.12039,17.54475,17.22807,17.05199,756,301,5,206,299640585415845888,GALAXY,0.02518325,266,51630,550
1237648722289950745,146.799092869187,0.702692966673844,16.70126,15.79634,15.40868,15.1901,15.01292,756,301,5,207,299639211026311168,GALAXY,0.03053254,266,51630,545
1237648722289950774,146.806815105269,0.665611359790035,17.34683,15.63673,14.6184,14.12285,13.67896,756,301,5,207,299638661270497280,GALAXY,0.0200758,266,51630,543
1237648722289950973,146.842231508342,0.74082125510891,18.98516,17.34394,16.56421,16.20214,15.89514,756,301,5,207,299658727357704192,GALAXY,0.02013125,266,51630,616
1237648722289951090,146.772935941768,0.701145000171565,19.55862,18.28053,17.79416,17.57239,17.29816,756,301,5,207,300710959616387072,GALAXY,0.03038891,267,51608,348
1237648722290016260,146.911417789873,0.701706725029108,18.36586,17.06604,17.25231,17.26211,17.17261,756,301,5,208,540454803520645120,STAR,-0.0002588673,480,51989,83
1237648722290016409,146.9038043758,0.632169197305398,19.58055,17.88885,17.01648,16.55652,16.19851,756,301,5,208,299649106630961152,GALAXY,0.06269012,266,51630,581
1237648722290016499,147.021648789342,0.754459845645703,17.86546,15.69004,14.62792,14.13005,13.7438,756,301,5,208,299659551991425024,GALAXY,0.06200635,266,51630,619
1237648722290213005,147.450098451073,0.758081103167746,18.76578,17.57102,17.05291,16.69727,16.5134,756,301,5,211,300719755709409280,GALAXY,0.07320447,267,51608,380
1237648722290278413,147.513094661292,0.719019422094371,18.48396,16.76043,15.98171,15.6036,15.30425,756,301,5,212,300720305465223168,GALAXY,0.03094283,267,51608,382
1237648722290278498,147.597162628828,0.708127177268213,18.83207,18.59205,18.73667,18.18243,18.74379,756,301,5,212,300731025703593984,GALAXY,0.09770181,267,51608,421
1237648722290278687,147.642613017192,0.780122092526017,19.2575,17.71424,16.91903,16.45438,16.15356,756,301,5,212,300718106441967616,GALAXY,0.08081359,267,51608,374
1237648722290344082,147.671011225534,0.667272793474115,19.23989,18.14667,17.70473,17.36212,17.27708,756,301,5,213,300733224726849536,GALAXY,0.08665648,267,51608,429
1237648722290344133,147.728942398481,0.769706786727907,19.49921,17.47877,16.48082,16.02574,15.6892,756,301,5,213,300735148872198144,GALAXY,0.09342141,267,51608,436
1237648722290409485,147.810913171816,0.681227617183256,19.11004,18.90281,18.7216,18.47826,18.44559,756,301,5,214,300731575459407872,QSO,0.5017995,267,51608,423
1237648722290475146,147.968387912068,0.764443156032584,19.53684,18.3191,17.6644,17.2945,17.08201,756,301,5,215,300739821796616192,GALAXY,0.1427079,267,51608,453
1237648722290540548,148.101105013947,0.790721583698837,18.78848,17.6971,17.24739,17.06241,16.96377,756,301,5,216,541618085463877632,STAR,0.0001465918,481,51908,219
1237648722827739156,148.885250983028,1.14428105000606,17.2092,16.05973,15.79513,15.72221,15.73674,756,301,6,221,3551168651413528576,STAR,0.000319817,3154,54821,292
1237648722827739227,148.938874829831,1.09707717262834,18.75738,17.23185,16.60015,16.34192,16.20804,756,301,6,221,3551169476047249408,STAR,-0.0001660375,3154,54821,295
1237648722827739230,148.947252700433,1.12464780567821,17.48674,16.32361,15.82244,15.61553,15.51284,756,301,6,221,3551167826779807744,STAR,0.0002365898,3154,54821,289
1237648722827739232,148.944848880452,1.12562806810944,19.07678,17.66514,17.14488,16.8497,16.7324,756,301,6,221,301845381157775360,GALAXY,0.04636251,268,51633,379
1237648722827804876,149.099107558539,1.14999774727621,19.46439,18.28526,17.80864,17.55646,17.35722,756,301,6,222,301843457012426752,GALAXY,0.1098269,268,51633,372
1237648722827870212,149.151841017228,1.13697116868987,18.70664,17.05806,16.47363,16.26556,16.1697,756,301,6,223,3228044168504829952,STAR,0.0002178506,2867,54479,324
1237648722827870214,149.179043637694,1.1800897210855,19.08675,16.84783,15.9091,15.54999,15.35081,756,301,6,223,3551157106541436928,STAR,0.0001120215,3154,54821,250
1237648722827870224,149.188957140836,1.08765708644729,18.94645,16.37221,15.2801,14.88327,14.68458,756,301,6,223,3211166664833918976,STAR,-9.087029E-05,2852,54468,364
1237648722827870237,149.215915937616,1.12648890246582,18.44351,16.91038,16.31904,16.0637,15.93935,756,301,6,223,3551156831663529984,STAR,9.611369E-05,3154,54821,249
1237648722827870241,149.232404818123,1.07960761579957,19.03199,17.51569,16.95335,16.71386,16.57548,756,301,6,223,3551154907518181376,STAR,0.0001212358,3154,54821,242
1237648722827870265,149.295170453304,1.1401597622702,18.44785,17.54177,17.18911,16.87687,16.75641,756,301,6,223,301852527983355904,GALAXY,0.06655637,268,51633,405
1237648722827870284,149.161388927307,1.09288212332942,18.2674,17.14597,16.87172,16.64103,16.55622,756,301,6,223,301842357500798976,GALAXY,0.06251667,268,51633,368
1237648722827870311,149.19393999498,1.0701876994953,18.20894,16.44297,15.64058,15.26381,14.97204,756,301,6,223,301853352617076736,GALAXY,0.06268962,268,51633,408
1237648722827870327,149.205825976946,1.12050108519128,18.66943,16.8495,16.00342,15.59754,15.29298,756,301,6,223,301852802861262848,GALAXY,0.04704995,268,51633,406
1237648722827870382,149.280532699353,1.18019196363958,19.15973,17.5623,16.798,16.34253,15.99921,756,301,6,223,541560086225512448,GALAXY,0.08035871,481,51908,8
1237648722827870503,149.278393369718,1.16587022324066,19.36334,18.06556,17.58404,17.2535,17.09801,756,301,6,223,563008260991379456,GALAXY,0.06325846,500,51994,212
1237648722827935750,149.32368550889,1.11154424852879,18.22715,16.75524,16.22113,16.02702,15.94156,756,301,6,224,3211168039223453696,STAR,0.0001733224,2852,54468,369
1237648722827935861,149.374569795834,1.13438768656906,16.72275,15.70332,15.41474,15.31566,15.29872,756,301,6,224,3228054888743200768,STAR,-7.37836E-05,2867,54479,363
1237648722827935886,149.418272346969,1.08920841704292,19.26705,17.78779,17.24384,17.0266,16.93024,756,301,6,224,3211165840200198144,STAR,0.0003007594,2852,54468,361
1237648722827935902,149.437145576674,1.15002522855658,18.50186,16.13272,15.14545,14.81011,14.63561,756,301,6,224,3211167764345546752,STAR,3.862822E-05,2852,54468,368
1237648722827935908,149.295941379633,1.0821343525212,19.27136,17.83511,17.23874,16.99835,16.869,756,301,6,224,3551147485814693888,STAR,9.298453E-05,3154,54821,215
1237648722827935919,149.314588189591,1.15988900718688,19.25746,17.98146,17.44543,17.23932,17.1211,756,301,6,224,3228057912400177152,STAR,5.950578E-05,2867,54479,374
1237648722828001318,149.506604370655,1.08001234594549,17.30551,15.85834,15.35062,15.19022,15.13456,756,301,6,225,3211177934828103680,STAR,-1.929668E-05,2852,54468,405
1237648722828001327,149.544284928148,1.14906690100541,18.68479,16.97188,16.27111,15.98417,15.82974,756,301,6,225,3228055438499014656,STAR,0.0003242064,2867,54479,365
1237648722828001339,149.555447625924,1.17146607971225,17.84916,16.56059,16.04874,15.84963,15.76703,756,301,6,225,3551146111425159168,STAR,-0.000114046,3154,54821,210
1237648722828001342,149.560842537333,1.16273907052552,17.26751,15.88087,15.32262,15.11382,15.02619,756,301,6,225,3211179309217638400,STAR,0.000330973,2852,54468,410
1237648722828001444,149.524498813103,1.10936572282718,18.98376,17.77633,17.29383,16.96459,16.82775,756,301,6,225,301867096512423936,GALAXY,0.08112247,268,51633,458
1237648722828001501,149.587848876356,1.09311573929049,19.52968,17.55491,16.49394,16.0624,15.70407,756,301,6,225,301865447244982272,GALAXY,0.1252315,268,51633,452
1237648722828066834,149.622707757613,1.05373545642596,18.89297,17.72994,17.22637,16.98562,16.89677,756,301,6,226,3211177385072289792,STAR,0.0009948038,2852,54468,403
1237648722828066862,149.677495595641,1.13135308820678,17.65629,16.76812,16.54069,16.45583,16.43721,756,301,6,226,3211178759461824512,STAR,0.0003815012,2852,54468,408
1237648722828066934,149.605542424615,1.10396975045691,18.4086,17.04395,16.38441,15.9801,15.72501,756,301,6,226,301862423588005888,GALAXY,0.08074103,268,51633,441
1237648722828066938,149.611512291762,1.14374519434336,19.55195,18.00267,17.43021,17.23611,17.14624,756,301,6,226,3211178484583917568,STAR,-1.159208E-05,2852,54468,407
1237648722828066950,149.62512436128,1.18198411596441,18.35994,16.75965,16.0056,15.60248,15.29887,756,301,6,226,301864347733354496,GALAXY,0.06204112,268,51633,448
1237648722828066973,149.659336660588,1.05798067931635,17.39253,15.45252,14.55437,14.09429,13.73602,756,301,6,226,562987370270451712,GALAXY,0.04639898,500,51994,136
1237648722828067024,149.704269633519,1.08126151615721,18.51302,16.39031,15.41031,14.98303,14.62139,756,301,6,226,564154505906644992,GALAXY,0.07933678,501,52235,286
1237648722828067036,149.707192747653,1.13439777087466,19.35769,17.45943,16.52664,16.11278,15.79024,756,301,6,226,301884688698468352,GALAXY,0.07991444,268,51633,522
1237648722828067040,149.709386065389,1.16754695435742,17.3933,16.08892,15.49643,15.12223,14.87504,756,301,6,226,564157804441528320,GALAXY,0.05644372,501,52235,298
1237648722828067051,149.715977205157,1.16210879046098,18.55428,16.7459,15.88485,15.4825,15.16267,756,301,6,226,301886063088003072,GALAXY,0.05667516,268,51633,527
1237648722828067058,149.717394889494,1.05920059476697,18.43754,16.50658,15.55545,15.13465,14.81354,756,301,6,226,562975825398360064,GALAXY,0.08135636,500,51994,94
1237648722828132369,149.757516004195,1.15587895707622,18.67547,17.34602,16.74079,16.49702,16.36734,756,301,6,227,3228067808004827136,STAR,0.0002650424,2867,54479,410
1237648722828132408,149.787312448853,1.16816886229153,18.44166,16.95441,16.39491,16.21032,16.12185,756,301,6,227,3211190304333916160,STAR,-7.993911E-05,2852,54468,450
1237648722828132435,149.838228560815,1.10963881873969,17.63692,16.70477,16.43593,16.34091,16.32267,756,301,6,227,3211191953601357824,STAR,-0.0001759923,2852,54468,456
1237648722828132438,149.839854580805,1.14105349723688,18.28519,16.87424,16.35531,16.19252,16.115,756,301,6,227,3211189204822288384,STAR,0.0001097343,2852,54468,446
1237648722828132459,149.862441326512,1.05775259678005,18.55359,18.64592,18.95979,19.1778,19.50434,756,301,6,227,3228066983371106304,STAR,-7.252387E-06,2867,54479,407
1237648722828132508,149.764147017344,1.14343681582023,19.55027,17.5563,16.63994,16.21725,15.90057,756,301,6,227,562975000764639232,GALAXY,0.0837414,500,51994,91
1237648722828132509,149.765310257561,1.14641980900414,18.86815,17.53346,16.87389,16.44966,16.2105,756,301,6,227,564153681272924160,GALAXY,0.07891145,501,52235,283
1237648722828132512,149.774361301873,1.08661388771212,19.02844,17.17518,16.26873,15.862,15.54002,756,301,6,227,301899806983350272,GALAXY,0.08254219,268,51633,577
1237648722828132557,149.811730034662,1.13746655591743,18.35042,17.03538,16.30501,15.865,15.61591,756,301,6,227,564154231028738048,GALAXY,0.08161071,501,52235,285
1237648722828132586,149.84008372291,1.19697758274716,19.41801,18.22798,17.48353,17.07187,16.78725,756,301,6,227,564156155174086656,GALAXY,0.09642313,501,52235,292
1237648722290540656,148.188100804729,0.751631418526323,17.95381,17.28597,17.12378,17.04028,16.88636,756,301,5,216,300748617889638400,GALAXY,0.02616739,267,51608,485
1237648722290606136,148.334281389943,0.697737547469026,15.59444,13.63157,12.68582,12.18435,11.80645,756,301,5,217,300754940081498112,GALAXY,0.01255482,267,51608,508
1237648722290606356,148.335241597554,0.720646674802786,18.46292,17.40333,16.94285,16.68523,16.48422,756,301,5,217,300754115447777280,GALAXY,0.02078303,267,51608,505
1237648722290606518,148.335361349982,0.62857286395905,19.20093,17.91525,17.30803,16.98795,16.90138,756,301,5,217,300757963738474496,GALAXY,0.01312433,267,51608,519
1237648722290671732,148.402863653512,0.755107944144316,19.54711,17.57291,16.61943,16.21256,15.88196,756,301,5,218,300755764715218944,GALAXY,0.09501842,267,51608,511
1237648722290671783,148.44050913004,0.786736988270132,19.16294,18.04123,17.57491,17.35756,17.14587,756,301,5,218,300774456412891136,GALAXY,0.02051127,267,51608,579
1237648722290671857,148.524735371597,0.650542107171237,17.33712,16.13785,15.68184,15.41801,15.32794,756,301,5,218,300764011052427264,GALAXY,0.03454532,267,51608,541
1237648722290671873,148.54048363604,0.768493983005781,19.42435,18.12721,17.55593,17.15972,16.96816,756,301,5,218,300784352017541120,GALAXY,0.09006838,267,51608,615
1237648722290737224,148.60078217323,0.823710170827705,17.52899,15.6049,14.7109,14.2846,13.96229,756,301,5,219,563029426590214144,GALAXY,0.04751074,500,51994,289
1237648722290737292,148.649382196989,0.826958806340149,17.9833,17.04811,16.76991,16.65887,16.62674,756,301,5,219,301833286529869824,STAR,0.0001101891,268,51633,335
1237648722290737336,148.551664352261,0.805309711135159,18.61817,17.25068,16.5754,16.19111,15.89713,756,301,5,219,300773082023356416,GALAXY,0.02883614,267,51608,574
1237648722290737341,148.558944231461,0.638309307932503,16.55021,15.30996,14.74529,14.43452,14.21344,756,301,5,219,300765935197775872,GALAXY,0.03467124,267,51608,548
1237648722290737566,148.642951501334,0.691820124556089,19.35935,18.31045,17.89483,17.64176,17.52753,756,301,5,219,300766484953589760,GALAXY,0.03460572,267,51608,550
1237648722290737569,148.644825364047,0.63230011220441,19.17721,17.93795,17.48168,17.27304,17.10213,756,301,5,219,563028052200679424,GALAXY,0.03640864,500,51994,284
1237648722290802731,148.805198249029,0.825901832180668,18.05606,17.08389,16.75074,16.62018,16.57691,756,301,5,220,301834111163590656,STAR,0.0007196802,268,51633,338
1237648722290802742,148.814108179918,0.772830318436083,18.29912,18.50164,18.92591,19.27672,19.58569,756,301,5,220,4310132403056123904,STAR,5.926781E-05,3828,55539,682
1237648722290802787,148.715329160246,0.802445997869843,19.53848,19.65993,19.98834,20.26334,20.4243,756,301,5,220,541571631097604096,STAR,-5.657182E-05,481,51908,50
1237648722290802826,148.758102048591,0.716500374364174,18.63082,17.26382,16.59428,16.22408,15.98382,756,301,5,220,300776105680332800,GALAXY,0.06175778,267,51608,585
1237648722290802828,148.761930151543,0.75750705336595,18.09283,17.03771,16.64438,16.38438,16.2272,756,301,5,220,300783252505913344,GALAXY,0.04713756,267,51608,611
1237648722290868309,148.899181745924,0.700350205455149,18.19183,17.53572,17.44424,17.31724,17.25023,756,301,5,221,300776380558239744,GALAXY,0.03461061,267,51608,586
1237648722290868325,148.92741382359,0.780846822837301,17.0157,16.04754,15.79731,15.70132,15.68069,756,301,5,221,3211157868740896768,STAR,0.0004782783,2852,54468,332
1237648722290868337,148.956281674119,0.760398683593983,18.16291,16.69053,16.17561,16.01199,15.93193,756,301,5,221,3211158143618803712,STAR,5.245291E-05,2852,54468,333
1237648722290868365,148.965772502902,0.677384933934932,17.39772,15.95918,15.4167,15.21453,15.11234,756,301,5,221,3211158418496710656,STAR,8.835796E-05,2852,54468,334
1237648722290868398,148.860022178506,0.748604768439327,19.59615,18.29237,17.55993,17.17602,16.89421,756,301,5,221,300777480069867520,GALAXY,0.08944283,267,51608,590
1237648722290868413,148.883335757912,0.685764881807119,18.93802,18.53383,17.91109,17.45269,17.21952,756,301,5,221,300778304703588352,QSO,0.1631241,267,51608,593
1237648722290868433,148.917465803414,0.81171813635137,19.37101,19.27487,18.69215,18.29162,18.00461,756,301,5,221,300784901773355008,QSO,2.017165,267,51608,617
1237648722290868466,148.946897600974,0.773149143341557,18.65893,17.80001,17.54182,17.22646,17.1242,756,301,5,221,563018706351843328,GALAXY,0.06402612,500,51994,250
1237648722290868490,148.961713196259,0.687285905361288,19.54331,17.86385,16.96855,16.5235,16.16925,756,301,5,221,300787925430331392,GALAXY,0.09527842,267,51608,628
1237648722290933804,149.063698810499,0.675025446680767,18.33908,17.44444,17.14929,17.03474,17.00888,756,301,5,222,3211155394839734272,STAR,0.0003663171,2852,54468,323
1237648722290933838,149.116727490426,0.706751048065337,17.70768,15.50936,14.6052,14.30213,14.14164,756,301,5,222,3211154845083920384,STAR,2.449325E-05,2852,54468,321
1237648722290933840,149.121645802445,0.708909829273537,18.95498,17.26933,16.35187,15.88306,15.64096,756,301,5,222,301848404814751744,GALAXY,0.09600016,268,51633,390
1237648722290933876,149.005013385741,0.664999281314349,18.79076,17.34437,16.49598,16.04986,15.73168,756,301,5,222,300788200308238336,GALAXY,0.1257513,267,51608,629
1237648722290933886,149.008285842447,0.770012367278553,17.6886,16.50517,16.05798,15.75695,15.55417,756,301,5,222,301846205791496192,GALAXY,0.03412346,268,51633,382
1237648722290933939,149.056833791101,0.753894504654969,18.8538,17.71389,17.28673,17.04029,16.81953,756,301,5,222,301846755547310080,GALAXY,0.03463108,268,51633,384
1237648722290934016,149.139640193191,0.750870928545649,17.88054,16.88892,16.56062,16.38626,16.22593,756,301,5,222,301847030425217024,GALAXY,0.04617104,268,51633,385
1237648722290999326,149.18047691923,0.820702080713304,16.63152,15.50548,15.0244,14.81238,14.72232,756,301,5,223,3211155944595548160,STAR,0.0004926134,2852,54468,325
1237648722290999328,149.184510571892,0.704580651136362,17.66669,16.71505,16.46751,16.36071,16.35165,756,301,5,223,3211159243130431488,STAR,0.0004100685,2852,54468,337
1237648722290999349,149.228090347371,0.837840907921954,19.40387,18.14967,17.26823,16.77757,16.49743,756,301,5,223,301853627494983680,GALAXY,0.1735455,268,51633,409
1237648722290999362,149.255141662566,0.809838705617241,18.74207,17.23751,16.58239,16.29094,16.1528,756,301,5,223,3551156007029809152,STAR,2.364116E-05,3154,54821,246
1237648722290999364,149.257274192133,0.660394565405937,17.98458,16.41525,15.86572,15.67606,15.59758,756,301,5,223,3211169963368802304,STAR,0.0001817946,2852,54468,376
1237648722290999434,149.176182792982,0.757003834550747,18.96889,17.67877,16.96826,16.53816,16.2743,756,301,5,223,301857200907773952,GALAXY,0.1255851,268,51633,422
1237648722290999466,149.194591189922,0.816589384234754,19.26503,17.74197,17.02809,16.65569,16.3585,756,301,5,223,301854727006611456,GALAXY,0.06260738,268,51633,413
1237648722290999499,149.224737691298,0.769960083322285,19.5382,18.46566,17.67411,17.24464,17.0125,756,301,5,223,301845930913589248,GALAXY,0.2061687,268,51633,381
1237648722290999549,149.290014646301,0.668758403198695,19.38072,17.80252,17.039,16.58527,16.26962,756,301,5,223,301859125053122560,GALAXY,0.06538612,268,51633,429
1237648722291064869,149.319870366696,0.711424409821497,16.76412,15.72008,15.37272,15.24163,15.19782,756,301,5,224,3211168314101360640,STAR,3.316701E-05,2852,54468,370
1237648722291064875,149.338567408583,0.706424028704254,18.15686,17.00044,16.46637,15.97107,15.83574,756,301,5,224,301860224564750336,GALAXY,0.08737121,268,51633,433
1237648722291064892,149.348705900317,0.686087966948627,16.48601,15.38875,15.2644,15.25336,15.28746,756,301,5,224,3211168863857174528,STAR,8.201203E-05,2852,54468,372
1237648722291064896,149.354484127839,0.697710344226168,17.43301,17.60954,18.05955,18.36194,18.59813,756,301,5,224,4310179682056118272,STAR,0.0001759477,3828,55539,854
1237648722291064912,149.354678045277,0.73092699185598,17.36781,16.2736,15.30799,14.9133,14.79391,756,301,5,224,301867921146144768,GALAXY,0.08695569,268,51633,461
1237649918968332324,21.1002196784938,13.6840723153071,18.45485,17.52891,17.22195,17.09779,17.07846,1035,301,2,102,5255974647740997632,STAR,0.0001200192,4668,56211,996
1237649918968332400,21.0999607960207,13.7237279675822,19.49889,19.19319,18.75828,18.56978,18.29636,1035,301,2,102,477408255417542656,QSO,0.2555044,424,51893,97
1237649918968397861,21.2504039051051,13.632006732925,17.42442,15.58155,14.66541,14.41907,14.35144,1035,301,2,103,477395885911730176,STAR,3.542898E-05,424,51893,52
1237649918968397894,21.3137037737285,13.789748733017,17.3096,16.17659,16.04197,16.03076,16.06882,1035,301,2,103,477398084934985728,STAR,-0.0001899458,424,51893,60
1237649918968397945,21.2614021100154,13.6954221654703,18.84734,17.77303,17.32721,17.01488,16.81846,1035,301,2,103,477395611033823232,GALAXY,0.06110639,424,51893,51
1237649918968528900,21.5060154005639,13.5898865505422,16.90347,15.72646,15.26839,15.07507,15.00032,1035,301,2,105,477396435667544064,STAR,-0.0001242719,424,51893,54
1237649918968528903,21.5211881228199,13.7226689782013,18.04718,17.009,16.88505,16.85398,16.887,1035,301,2,105,478588306355939328,STAR,-0.001009761,425,51898,294
1237649918968528914,21.5560346442663,13.7120084115751,17.31549,16.3603,16.00767,15.86309,15.82442,1035,301,2,105,5252513385103204352,STAR,-5.930918E-05,4665,56209,692
1237649918968529038,21.6236405812495,13.7517834232252,19.53547,19.4925,19.78315,20.09595,20.31205,1035,301,2,105,478580884652451840,STAR,0.0001331074,425,51898,267
1237649918968659994,21.873388793583,13.6619413885473,18.57647,18.34323,18.36593,18.48586,18.40413,1035,301,2,107,478588856111753216,QSO,0.8577651,425,51898,296
1237649918968660078,21.9252270902795,13.5491208382604,17.74766,16.46928,15.89778,15.53884,15.31654,1035,301,2,107,478585557576869888,GALAXY,0.0734743,425,51898,284
1237649918968660092,21.8042349761049,13.6023668693289,19.32904,17.20216,16.65694,16.44001,16.56159,1035,301,2,107,477383791283824640,GALAXY,0.01503815,424,51893,8
1237649918968725643,22.072281754021,13.5810153510601,18.69024,17.40312,16.71291,16.30941,16.04728,1035,301,2,108,477382966650103808,GALAXY,0.10299,424,51893,5
1237649918968725652,22.0816190398957,13.5368615040292,19.36442,17.4384,16.43308,16.00176,15.62666,1035,301,2,108,478578410751289344,GALAXY,0.102445,425,51898,258
1237649918968856582,22.271423540647,13.565232069779,16.99291,17.40191,17.90198,18.22943,18.61781,1035,301,2,110,5252377870295080960,STAR,-0.0008779254,4665,56209,199
1237649918968856616,22.3528995016498,13.7092059185145,17.59492,16.40791,15.94289,15.75443,15.67217,1035,301,2,110,478577311239661568,STAR,-0.0003654355,425,51898,254
1237649918968856663,22.2943136296769,13.7139613840827,19.53273,17.53898,16.51537,16.07366,15.72347,1035,301,2,110,478578960507103232,GALAXY,0.1077848,425,51898,260
1237649918968922272,22.5023816365412,13.6796119487171,17.82847,16.40379,15.72841,15.32938,15.06795,1035,301,2,111,478567690512918528,GALAXY,0.04393206,425,51898,219
1237649918968987720,22.6748275586952,13.6114939965775,18.65671,17.67535,17.35201,17.20264,17.14618,1035,301,2,112,5252356154940432384,STAR,-0.0007003476,4665,56209,120
1237649918969053201,22.7698413973563,13.6496816378894,17.25089,15.2818,14.37104,13.91861,13.57271,1035,301,2,113,478541851989665792,GALAXY,0.01963193,425,51898,125
1237649918969118853,22.9261779167135,13.5821613830755,17.17192,15.75236,15.08064,14.71081,14.46592,1035,301,2,114,478545425402456064,GALAXY,0.04417825,425,51898,138
1237649918969118907,23.0020343901836,13.6231990762519,19.18458,17.80794,17.0798,16.64911,16.36567,1035,301,2,114,478545700280363008,GALAXY,0.07047854,425,51898,139
1237649918969184360,23.1268563927182,13.6471415622473,18.77294,17.00568,16.17306,15.72026,15.3814,1035,301,2,115,478533330774550528,GALAXY,0.0856397,425,51898,94
1237649918969184378,23.1564526886367,13.6342226324192,19.01134,18.06983,17.65611,17.28407,17.23206,1035,301,2,115,478534155408271360,GALAXY,0.1189164,425,51898,97
1237649918969249899,23.2350592881514,13.621886240505,19.57244,19.07012,18.90436,18.8525,19.03476,1035,301,2,116,478534430286178304,STAR,-0.0002199372,425,51898,98
1237649918969249906,23.2383004969803,13.5288867788543,19.55599,17.67596,16.75422,16.34281,16.01474,1035,301,2,116,478534980041992192,GALAXY,0.07320476,425,51898,100
1237649918969249914,23.2428141825391,13.5660356841042,19.04831,18.73937,18.46501,18.27913,17.83813,1035,301,2,116,478533605652457472,QSO,0.3948658,425,51898,95
1237649918969315368,23.3941274272763,13.5414121942648,18.81678,18.55961,18.26237,18.12642,17.77408,1035,301,2,117,478523435169900544,QSO,0.3984252,425,51898,58
1237649918969315464,23.4057267103708,13.5081175062229,19.18529,18.22089,17.86336,17.72648,17.71123,1035,301,2,117,5247934458946887680,STAR,-0.0003874741,4661,55614,418
1237649918969381002,23.5314768726854,13.4918382891858,17.54028,15.60187,14.72434,14.29062,13.95875,1035,301,2,118,478523710047807488,GALAXY,0.06150585,425,51898,59
1237649918969381019,23.5401715839547,13.4822381310219,18.33316,16.70947,15.91148,15.48532,15.17922,1035,301,2,118,479720528186206208,GALAXY,0.06114325,426,51882,317
1237649918969446495,23.6575588107199,13.4830211567241,19.12104,17.72055,16.98205,16.56332,16.28012,1035,301,2,119,479706784290859008,GALAXY,0.1208085,426,51882,267
1237649918969511962,23.8631702628737,13.4882775766349,18.91926,18.95518,18.68492,18.72724,18.81737,1035,301,2,120,479707334046672896,QSO,1.316978,426,51882,269
1237649918969577482,23.9435170414653,13.4614617589837,19.02018,18.70032,18.6075,18.39635,18.43465,1035,301,2,121,479705959657138176,QSO,1.594976,426,51882,264
1237649918969577495,23.9889437870503,13.4220490095283,16.39689,15.25397,15.1052,15.06719,15.13035,1035,301,2,121,478508591762925568,STAR,-0.0004250415,425,51898,4
