objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648705130856504,221.984190352131,0.446387395963864,17.50681,16.05808,15.52935,15.36461,15.28286,752,301,5,524,3275377047488194560,STAR,-3.774953E-05,2909,54653,488
1237648705130856507,222.007300553446,0.441129679503954,17.52509,16.50577,16.20803,16.10891,16.07813,752,301,5,524,3275376222854473728,STAR,8.452866E-05,2909,54653,485
1237648705130856657,222.019501357889,0.57765287492501,17.612,16.7678,16.44467,16.32392,16.29116,752,301,5,524,4528632848148570112,STAR,-0.0005940613,4022,55352,958
1237648705130856994,222.069974728048,0.632685807538976,19.55005,19.45104,19.55948,19.68855,19.8034,752,301,5,524,604620103731931136,GALAXY,0.5843571,537,52027,43
1237648705130856996,222.070395402625,0.578781766796051,19.56222,18.61031,18.35587,18.2285,18.22787,752,301,5,524,346916287412201472,STAR,-0.0003347755,308,51662,506
1237648705130922008,222.101397959095,0.566545636244118,16.38163,15.44816,15.16225,15.06545,15.05005,752,301,5,525,3275375398220752896,STAR,0.0006557456,2909,54653,482
1237648705130922052,222.147402681413,0.617188571400906,17.37095,16.27888,15.86988,15.7317,15.69633,752,301,5,525,3275368526273079296,STAR,7.703102E-05,2909,54653,457
1237648705130922065,222.174821897946,0.478226740921885,18.85767,17.78661,17.99048,18.16379,18.28648,752,301,5,525,3303532241287669760,STAR,-0.0002566864,2934,54626,516
1237648705130922103,222.205533985117,0.491712353781234,17.41434,16.52501,16.20485,16.07789,16.02643,752,301,5,525,3275382545046333440,STAR,0.001026436,2909,54653,508
1237648705130922106,222.209389461992,0.458158089406803,19.12092,18.22013,17.98256,17.89219,17.83752,752,301,5,525,3303530042264414208,STAR,6.463931E-05,2934,54626,508
1237648705130922138,222.226824304301,0.462859924716433,17.94159,16.6496,16.00563,15.64483,15.36471,752,301,5,525,347998212423968768,GALAXY,0.03443914,309,51994,346
1237648705130922251,222.165588631451,0.44778348665957,18.41705,17.3414,16.8993,16.6444,16.47451,752,301,5,525,346916837168015360,GALAXY,0.03457854,308,51662,508
1237648705130987552,222.259213113029,0.609162934949145,19.13914,18.14602,17.76331,17.61261,17.53908,752,301,5,526,3275391066261448704,STAR,2.173751E-06,2909,54653,539
1237648705130987556,222.267623092351,0.627672055567797,17.43897,16.26901,16.20808,16.25376,16.29207,752,301,5,526,3275389142116100096,STAR,-0.0008588776,2909,54653,532
1237648705130987596,222.286726718605,0.439344855813773,18.96441,17.58614,17.0402,16.83655,16.74259,752,301,5,526,3275382270168426496,STAR,0.0001348928,2909,54653,507
1237648705130987618,222.338501337534,0.52425553760453,19.27851,17.59257,17.7325,24.35682,18.04501,752,301,5,526,346928931795920896,STAR,-3.388168E-05,308,51662,552
1237648705130987733,222.249626464079,0.583698893140016,19.5731,18.34088,17.81578,17.58725,17.49151,752,301,5,526,3303530866898135040,STAR,0.0002551085,2934,54626,511
1237648705131053058,222.390900828787,0.487568609754316,16.96505,15.7589,15.83425,15.92798,16.00828,752,301,5,527,3275380620900984832,STAR,-6.58438E-05,2909,54653,501
1237648705131053064,222.392750489752,0.605170014325107,19.05459,18.04969,17.6553,17.56808,17.48506,752,301,5,527,3275389966749820928,STAR,-0.0001324663,2909,54653,535
1237648705131053073,222.404071649419,0.562050517771858,17.88768,16.85683,16.72489,16.70373,16.71813,752,301,5,527,3275381445534705664,STAR,0.0002789535,2909,54653,504
1237648705131053092,222.441820837326,0.613423199442768,19.06321,17.69734,17.16108,16.98235,16.8865,752,301,5,527,3275388042604472320,STAR,-2.630116E-05,2909,54653,528
1237648705131053137,222.489099894747,0.558296016437553,16.9911,15.17415,14.37363,13.99589,13.71774,752,301,5,527,346931130819176448,GALAXY,0.03983419,308,51662,560
1237648705131053138,222.491454260417,0.548738020541755,18.99404,17.49792,16.92866,16.72374,16.63062,752,301,5,527,3275391890895169536,STAR,-0.0001716535,2909,54653,542
1237648705131053204,222.509032937897,0.578780566608052,17.78947,15.91691,15.07053,14.67859,14.36553,752,301,5,527,347996838034434048,GALAXY,0.04041696,309,51994,341
1237648705131053365,222.499868904477,0.540387339297973,19.5456,19.30174,19.28545,19.03486,18.92336,752,301,5,527,4525135301845164032,QSO,1.708234,4019,55363,522
1237648705131118610,222.554870205897,0.59301618129588,18.95988,17.82082,17.37332,17.20241,17.13798,752,301,5,528,346938552522663936,STAR,-4.605688E-05,308,51662,587
1237648705131118696,222.628731110303,0.610314038236161,18.43803,17.35825,17.17337,17.13696,17.16753,752,301,5,528,346937178133129216,STAR,8.74032E-05,308,51662,582
1237648705131118731,222.652655608502,0.62341251347713,18.20361,18.04696,17.7736,17.79992,17.86788,752,301,5,528,4523911549748748288,QSO,1.078722,4018,55622,166
1237648705131118779,222.535613287429,0.614590469494614,18.9386,17.40152,16.62746,16.27216,15.9696,752,301,5,528,346939377156384768,GALAXY,0.04044159,308,51662,590
1237648705131118796,222.549578402854,0.543575298012662,17.6157,16.21818,15.50727,15.09512,14.76708,752,301,5,528,346937453011036160,GALAXY,0.03950118,308,51662,583
1237648705131118799,222.558161808032,0.557515183998802,18.98946,17.83726,17.34649,17.12594,16.98877,752,301,5,528,347998762179782656,GALAXY,0.03979656,309,51994,348
1237648705131184501,222.807498025788,0.447500574802906,18.76092,17.06253,16.26154,15.85517,15.54927,752,301,5,529,346941851057547264,GALAXY,0.0635696,308,51662,599
1237648705131249724,222.861308772636,0.491121435099852,19.11269,17.97062,17.43498,17.19457,17.0672,752,301,5,530,3275403435767261184,STAR,0.0001987199,2909,54653,584
1237648705131249776,222.930123556926,0.551959989068758,17.68786,16.79101,16.52302,16.42408,16.39017,752,301,5,530,3275405085034702848,STAR,3.517487E-05,2909,54653,590
1237648705131249779,222.933967786532,0.432157455273946,18.23652,17.03079,16.52341,16.28072,16.18811,752,301,5,530,3275404260400982016,STAR,0.0001229305,2909,54653,587
1237648705131249803,222.955420289019,0.472939253530903,18.31584,17.36814,17.06714,16.91268,16.87696,752,301,5,530,3275403160889354240,STAR,2.555085E-05,2909,54653,583
1237648705131315242,223.035007954668,0.494678055954658,18.35068,17.1323,16.69338,16.5298,16.45769,752,301,5,531,348012506075129856,STAR,0.000164416,309,51994,398
1237648674529476993,237.8114183912,0.293006361251785,18.0077,16.52336,15.79504,15.42746,15.10615,745,301,4,528,385219699597666304,GALAXY,0.03213647,342,51691,589
1237648674529477082,237.865905811624,0.235601077706402,19.46374,18.02827,17.40944,17.01271,16.76391,745,301,4,528,385230969591851008,GALAXY,0.08777405,342,51691,630
1237648674529542635,238.009696751367,0.33534303858496,19.4948,17.9202,17.09056,16.66202,16.34234,745,301,4,529,385232618859292672,GALAXY,0.09524489,342,51691,636
1237648674529607717,238.052669620036,0.287107113974028,16.96742,15.82491,15.65675,15.62708,15.65568,745,301,4,530,386292548085245952,STAR,-0.0002005672,343,51692,396
1237648674529607974,238.042415110178,0.393915095185417,19.33371,17.42922,16.60245,16.28615,16.12166,745,301,4,530,386293097841059840,STAR,7.618488E-05,343,51692,398
1237648674529673283,238.204824171916,0.326011066507981,18.64482,17.35973,16.86066,16.67095,16.59032,745,301,4,531,385229595202316288,STAR,2.363524E-05,342,51691,625
1237648674529738862,238.39950279303,0.259713513646816,17.16989,15.91242,15.40506,15.23988,15.15839,745,301,4,532,386303818079430656,STAR,-0.0001360467,343,51692,437
1237648674529739178,238.373770690429,0.336738794430988,19.38406,17.4132,16.56433,16.09679,15.75058,745,301,4,532,386301069300361216,GALAXY,0.09375454,343,51692,427
1237648674529935484,238.854372648078,0.22032119176512,18.92672,17.74341,17.56911,17.54353,17.52725,745,301,4,535,386310964905011200,STAR,-0.0006659717,343,51692,463
1237648674530066577,239.192018246486,0.362572731576277,19.37154,18.12041,17.53772,17.2515,17.30352,745,301,4,537,386321960021288960,STAR,-0.0004000841,343,51692,503
1237648674530066755,239.1395700041,0.3596295648259,19.38279,18.19078,18.14659,18.16469,18.21879,745,301,4,537,386320035875940352,STAR,-5.857675E-05,343,51692,496
1237648674530066790,239.162222559533,0.351116672952346,17.82022,16.37337,15.61044,15.21839,14.87067,745,301,4,537,386324159044544512,GALAXY,0.03249471,343,51692,511
1237648674530066807,239.163318950925,0.334642532081315,19.47983,19.20625,19.00287,18.6429,18.50292,745,301,4,537,386323609288730624,QSO,1.831576,343,51692,509
1237648674530197810,239.389567873061,0.316140082309149,18.54237,16.86702,16.04577,15.5879,15.21532,745,301,4,539,386323059532916736,GALAXY,0.03213125,343,51692,507
1237648674530328628,239.730410719265,0.375826216512452,17.49541,15.92092,15.12645,14.87356,14.98169,745,301,4,541,387405253869332480,STAR,-0.000225129,344,51693,348
1237648674530328779,239.684646822804,0.241074818506521,18.74969,17.47721,16.88932,16.54642,16.32421,745,301,4,541,386332405381752832,GALAXY,0.05071344,343,51692,541
1237648674530328912,239.741843501694,0.254240708082606,19.39272,17.53023,16.53664,16.00845,15.58063,745,301,4,541,387406078503053312,GALAXY,0.07785986,344,51693,351
1237648674530328964,239.766946649128,0.246238138959816,18.79515,17.24402,16.51092,16.06922,15.76848,745,301,4,541,387406903136774144,GALAXY,0.07789504,344,51693,354
1237648674531442882,242.327783840211,0.372535645461435,18.03508,17.77198,17.65211,17.59714,17.61177,745,301,4,558,388562764685142016,STAR,-0.0004748055,345,51690,463
1237648674531508846,242.481084976207,0.226493849104175,19.01908,17.9804,17.47823,17.01997,16.86898,745,301,4,559,388563314440955904,GALAXY,0.07248693,345,51690,465
1237648674531574300,242.612226261396,0.295275632101207,19.56997,17.44946,16.36201,15.82359,15.4506,745,301,4,560,388568262243280896,GALAXY,0.1169517,345,51690,483
1237648674531574366,242.652981237817,0.312556692277395,19.36643,17.89171,17.17413,16.73606,16.44948,745,301,4,560,388570461266536448,GALAXY,0.08021929,345,51690,491
1237648674531639378,242.706199371616,0.312853548140682,19.41744,17.3108,16.16957,15.6957,15.32304,745,301,4,561,388575134190954496,GALAXY,0.1062192,345,51690,508
1237648674531639402,242.730654732165,0.314955309147536,19.42072,18.70648,18.22605,17.59892,18.3577,745,301,4,561,388574584435140608,STAR,-0.0001491002,345,51690,506
1237648674531639445,242.766619175239,0.380888384039673,18.59334,17.65768,17.28332,17.12765,17.06944,745,301,4,561,388578432725837824,STAR,-0.001191697,345,51690,520
1237648674531639615,242.662865539337,0.295691396172182,18.47734,16.84394,15.91882,15.44834,15.12518,745,301,4,561,388576233702582272,GALAXY,0.05806117,345,51690,512
1237648674531639653,242.672629656979,0.276520003976515,18.02087,16.18131,15.25568,14.78436,14.42617,745,301,4,561,388576783458396160,GALAXY,0.06205918,345,51690,514
1237648674531705019,242.919932090277,0.325963285343393,18.39788,16.5573,15.63292,15.17375,14.8216,745,301,4,562,388585854429325312,GALAXY,0.0439464,345,51690,547
1237648674531705268,242.89204391107,0.284318346810326,19.3243,17.92082,17.45204,17.1862,17.06619,745,301,4,562,388587778574673920,GALAXY,0.04449686,345,51690,554
1237648674531836029,243.15460901376,0.379971633004203,18.29665,16.2506,15.29586,14.83474,14.50509,745,301,4,564,388598773690951680,GALAXY,0.04314469,345,51690,594
1237648674531836085,243.179404501112,0.379983287989953,18.48285,16.57545,15.58563,15.09322,14.74033,745,301,4,564,388598498813044736,GALAXY,0.04445201,345,51690,593
1237648674531836146,243.2007420717,0.379463848944328,18.93305,17.50388,16.85227,16.48989,16.28522,745,301,4,564,389657878316738560,GALAXY,0.04373603,346,51693,351
1237648674531836458,243.215532312264,0.379758039443281,19.14531,17.54398,16.67686,16.17822,15.81667,745,301,4,564,388598223935137792,GALAXY,0.0446232,345,51690,592
1237648674532032767,243.691774843466,0.373370718798572,19.16461,17.81315,17.05624,16.63381,16.3885,745,301,4,567,388608119539787776,GALAXY,0.09227547,345,51690,628
1237648674532032975,243.621929243403,0.341831939251139,19.18063,17.78895,17.1473,16.81193,16.59147,745,301,4,567,389677669526038528,GALAXY,0.06486723,346,51693,423
1237648674532033112,243.689839860675,0.348816909417243,18.81465,17.66359,17.19378,16.86811,16.71585,745,301,4,567,389680143427201024,GALAXY,0.09287044,346,51693,432
1237648674532163709,243.883085528728,0.388267913852672,17.06134,15.94517,15.44167,15.26598,15.19021,745,301,4,569,389679868549294080,STAR,-0.000192843,346,51693,431
1237648674532229373,244.064602411031,0.338184370929371,19.01153,17.6709,17.13392,16.89482,16.84062,745,301,4,570,389690863665571840,STAR,5.372726E-05,346,51693,471
1237648674532425896,244.538392850078,0.354089668459309,19.06195,17.96062,17.31204,17.02772,17.0809,745,301,4,573,389701034148128768,STAR,-0.0004389586,346,51693,508
1237648674532491713,244.662560262452,0.367732202774194,18.84877,17.62764,17.04583,16.64065,16.42554,745,301,4,574,389703508049291264,GALAXY,0.1070465,346,51693,517
1237648674532492137,244.683647759789,0.355311644480782,19.33711,17.86043,17.45691,17.11018,16.94379,745,301,4,574,389714778043475968,GALAXY,0.03141671,346,51693,558
1237648674532688079,245.090336769549,0.347051113203554,18.60858,18.3943,17.97889,17.67771,17.41788,745,301,4,577,409925181302138880,QSO,0.2472486,364,52000,355
1237648674532753564,245.256648962239,0.405248344023297,18.9502,17.03974,16.01775,15.47905,15.07813,745,301,4,578,409922432523069440,GALAXY,0.08695956,364,52000,345
1237648674532753717,245.322511718356,0.36926138783428,17.52858,16.14792,15.59507,15.40023,15.31736,745,301,4,578,389724673648125952,STAR,-7.663009E-05,346,51693,594
1237648674533016216,245.894634003586,0.344116123192335,19.12424,17.8952,17.25237,16.86638,16.62182,745,301,4,582,409947721290508288,GALAXY,0.05745585,364,52000,437
1237648674533016287,245.92621322349,0.360456537252182,18.46771,16.45326,15.44484,14.99735,14.62061,745,301,4,582,409944697633531904,GALAXY,0.08598141,364,52000,426
1237648674533016415,245.945747755447,0.37572428165697,19.51213,18.07289,17.27296,16.86251,16.58438,745,301,4,582,409957891773065216,GALAXY,0.08613547,364,52000,474
1237648674533278744,246.524214588162,0.352322009003514,19.30854,18.09102,17.54828,17.27576,17.07783,745,301,4,586,409964213964924928,GALAXY,0.05213557,364,52000,497
1237648674533474572,246.92359594392,0.374472903292191,19.5115,19.18155,18.81941,24.22526,16.87434,745,301,4,589,409976858348644352,STAR,-0.0001856438,364,52000,543
1237650762398302359,197.680704403297,-1.96521411503928,19.58881,17.61696,16.73237,16.32802,16.03879,1231,301,5,190,382925298724792320,GALAXY,0.08169618,340,51990,434
1237650762398302388,197.735796683138,-1.94855544361944,19.05181,17.92665,17.21166,16.81731,16.53323,1231,301,5,190,382926673114327040,GALAXY,0.08124017,340,51990,439
1237650762398302435,197.780683490013,-2.00902338580602,19.28426,17.55905,16.68072,16.19581,15.85702,1231,301,5,190,382923924335257600,GALAXY,0.08179908,340,51990,429
1237650762398367886,197.805669161449,-1.98052992036339,19.54479,18.1675,17.12325,16.65976,16.31158,1231,301,5,191,382921725312002048,GALAXY,0.1861107,340,51990,421
1237650762398367946,197.909575863822,-1.80975562737593,18.70635,16.98193,16.21663,15.84458,15.5648,1231,301,5,191,382935469207349248,GALAXY,0.06404597,340,51990,471
1237650762398433395,197.984582286592,-2.00518635765336,19.51645,18.54365,18.25322,18.17074,18.14592,1231,301,5,192,382936568718977024,STAR,0.0004599665,340,51990,475
1237650762398498820,198.093243362076,-1.84697787780274,17.71761,16.58969,16.50483,16.49943,16.58792,1231,301,5,193,382939867253860352,STAR,0.0003588291,340,51990,487
1237650762398498996,198.209229269258,-1.89957894163437,18.26742,17.39275,17.00057,16.67694,16.53415,1231,301,5,193,382943440666650624,GALAXY,0.08381247,340,51990,500
1237650762398564514,198.3515324985,-1.8332454967019,18.42069,17.52503,17.12882,16.66177,16.57567,1231,301,5,194,382942890910836736,GALAXY,0.08173826,340,51990,498
1237650762398564515,198.352552949373,-1.83669534705004,18.53594,17.14115,16.28312,15.80607,15.46439,1231,301,5,194,4563496716607660032,GALAXY,0.08134525,4053,55591,816
1237650762398630023,198.458315212544,-1.95451050576905,19.15166,18.65423,17.98542,17.50728,17.33112,1231,301,5,195,382947014079440896,QSO,0.1817561,340,51990,513
1237650762398695466,198.625885950577,-1.95962133591594,16.74801,15.71486,15.50011,15.42711,15.43281,1231,301,5,196,382944815056185344,STAR,6.248008E-05,340,51990,505
1237650762398695590,198.673307248877,-1.96203571438692,18.20875,16.31817,15.40327,14.94838,14.59542,1231,301,5,196,382944265300371456,GALAXY,0.08159997,340,51990,503
1237650762398761048,198.726770278595,-2.00221361373457,19.28049,17.78367,17.04116,16.66253,16.39243,1231,301,5,197,384030577755449344,GALAXY,0.1153981,341,51690,359
1237650762398826546,198.930271608796,-1.95990078790083,19.20163,17.97215,18.10859,18.26069,18.27991,1231,301,5,198,384026454586845184,STAR,0.0002637869,341,51690,344
1237650762398826607,198.888570758132,-1.8089918013637,18.90966,17.82617,17.22904,16.89748,16.66129,1231,301,5,198,382957459439904768,GALAXY,0.120826,340,51990,551
1237650762398826620,198.911324369539,-1.97951768822521,19.24785,18.99271,18.80524,18.59623,18.58635,1231,301,5,198,382955535294556160,QSO,1.502359,340,51990,544
1237650762398892054,199.024730272695,-1.89754553526231,18.68995,17.4823,16.41127,16.66805,16.49148,1231,301,5,199,382955810172463104,STAR,-9.177552E-06,340,51990,545
1237650762923442198,170.8818668935,-1.47209250797061,17.4107,16.43608,16.17066,16.05644,16.01919,1231,301,6,11,367136043331250176,STAR,0.0001627699,326,52375,337
1237650762923442201,170.906732302751,-1.56952205835552,17.61632,16.38015,15.94872,15.78003,15.7177,1231,301,6,11,3640113920594780160,STAR,8.513289E-05,3233,54891,289
1237650762923442202,170.896663957686,-1.56565227516413,16.09008,14.91449,14.32554,13.91501,13.64964,1231,301,6,11,367134668941715456,GALAXY,0.04463125,326,52375,332
1237650762923507884,170.998390868158,-1.51847634546358,18.63179,18.18673,18.0238,17.68875,17.83545,1231,301,6,12,367135493575436288,GALAXY,0.1206283,326,52375,335
1237650762923507921,171.101952583799,-1.41294646563037,19.18499,17.73031,17.1103,16.83249,16.70009,1231,301,6,12,3640107873280827392,STAR,-0.0001289112,3233,54891,267
1237650762923507985,171.005950229291,-1.42492913147425,19.48767,18.14497,17.64336,17.29757,17.16178,1231,301,6,12,367134394063808512,GALAXY,0.0740535,326,52375,331
1237650762923573259,171.140728740419,-1.38357660383639,17.87508,16.64877,16.08887,15.84685,15.7192,1231,301,6,13,3640109247670362112,STAR,0.0009119068,3233,54891,272
1237650762923573348,171.152650564386,-1.41034585861818,19.57182,18.20644,17.30419,16.83613,16.48943,1231,301,6,13,367131645284739072,GALAXY,0.1746488,326,52375,321
1237650762923573351,171.153442882529,-1.55712866351626,19.00963,18.8215,18.48748,18.32408,18.29952,1231,301,6,13,367142640401016832,QSO,1.284435,326,52375,361
1237650762923573367,171.172596356988,-1.48019174881982,18.94049,17.59972,16.92697,16.58047,16.33988,1231,301,6,13,367145664057993216,GALAXY,0.09750687,326,52375,372
1237650762923704416,171.434101955635,-1.52986522970193,18.48344,17.4457,17.12205,16.85737,16.74147,1231,301,6,15,367145938935900160,GALAXY,0.06346171,326,52375,373
1237650762923704418,171.438719990174,-1.55283516875473,18.87413,17.94512,17.58935,17.25179,17.1517,1231,301,6,15,367157208930084864,GALAXY,0.06277878,326,52375,414
1237650762923704445,171.47814674328,-1.58373928996298,17.94766,16.47312,15.73696,15.30214,15.0179,1231,301,6,15,367158308441712640,GALAXY,0.04589505,326,52375,418
1237650762923704456,171.50152403683,-1.38453913524418,19.55228,18.03623,17.35018,17.09032,16.89334,1231,301,6,15,3640085333292457984,STAR,0.0002074118,3233,54891,185
1237650762923769888,171.676424364645,-1.48041704746791,18.88364,17.72491,17.29921,17.12558,17.0458,1231,301,6,16,367155834540550144,STAR,2.625073E-05,326,52375,409
1237650762923769896,171.693478852539,-1.57164515502193,18.78454,18.6443,18.31186,18.22631,17.63956,1231,301,6,16,367157758685898752,QSO,0.3406637,326,52375,416
1237650762923769936,171.629705828667,-1.39642454723394,19.23446,17.82392,17.17782,16.81703,16.53888,1231,301,6,16,367155559662643200,GALAXY,0.07500073,326,52375,408
1237650762923769938,171.628074309785,-1.56783540778553,19.43161,17.71559,16.99813,16.70523,16.5132,1231,301,6,16,3640093579629666304,STAR,-0.0001833964,3233,54891,215
1237650762923769971,171.676195840412,-1.4589945503895,19.25079,17.29677,16.37869,15.94119,15.60109,1231,301,6,16,367154735028922368,GALAXY,0.07431035,326,52375,405
1237650762923769996,171.7066855139,-1.44424651868977,18.23952,17.3522,17.1414,16.88322,16.85088,1231,301,6,16,367169303557990400,GALAXY,0.07555289,326,52375,458
1237650762923835449,171.841622328928,-1.55871846857599,18.10646,16.67481,16.05508,15.82872,15.69561,1231,301,6,17,3640092754995945472,STAR,-4.004137E-05,3233,54891,212
1237650762923835459,171.863703062903,-1.41310776626489,17.06646,15.88387,15.9836,16.10507,16.20394,1231,301,6,17,3640080935245946880,STAR,0.0004374046,3233,54891,169
1237650762923835496,171.793938474426,-1.42046791723553,19.56973,17.93909,17.00167,16.51232,16.13563,1231,301,6,17,367169853313804288,GALAXY,0.1051569,326,52375,460
1237650762923900951,171.91222182152,-1.42824802723782,18.1148,16.31868,15.50009,15.16404,14.95651,1231,301,6,18,3640081759879667712,STAR,0.0001468878,3233,54891,172
1237650762923901065,171.95966810901,-1.48447346250126,19.32919,19.40872,19.37841,19.14491,18.97479,1231,301,6,18,367166005023107072,QSO,1.964179,326,52375,446
1237650762923966491,172.104413836601,-1.56870195942034,18.82505,17.52692,16.97943,16.74312,16.61185,1231,301,6,19,3640071314519203840,STAR,-4.245746E-05,3233,54891,134
1237650762923966556,172.060510965514,-1.4208867441742,18.92953,16.68121,15.75426,15.43043,15.23407,1231,301,6,19,3640081485001760768,STAR,-1.693531E-06,3233,54891,171
1237650762923966566,172.074474323579,-1.51457533958808,18.84417,16.90734,15.90035,15.45891,15.07175,1231,301,6,19,367190194278918144,GALAXY,0.1045928,326,52375,534
1237650762923966595,172.099110395969,-1.50598493507718,19.04522,17.69076,17.13636,16.89519,16.76062,1231,301,6,19,3640075162809901056,STAR,0.0002678741,3233,54891,148
1237650762923966626,172.154058752809,-1.42572574300478,19.53372,18.77592,18.46394,18.31104,18.24781,1231,301,6,19,3640073238664552448,STAR,0.0005676558,3233,54891,141
1237650762923966694,172.056325310507,-1.407792533361,19.06428,18.00207,17.44528,17.14838,16.97518,1231,301,6,19,367191293790545920,GALAXY,0.1196319,326,52375,538
1237648674533475041,246.940180172031,0.343592116043874,18.81678,17.56023,17.06816,16.71169,16.55222,745,301,4,589,409980156883527680,GALAXY,0.07244121,364,52000,555
1237648674533539863,246.997433843622,0.327865649084053,19.28654,18.35228,18.02977,17.91581,17.82698,745,301,4,590,409979882005620736,STAR,0.000300503,364,52000,554
1237648674533605791,247.288037197627,0.337989132412919,17.99677,16.64491,16.53772,16.52853,16.53148,745,301,4,591,391906928982255616,STAR,-0.0001107849,348,51671,341
1237648674533802744,247.692672965944,0.412373065959002,19.47447,18.81116,18.36157,18.13455,18.067,745,301,4,594,409999948092827648,GALAXY,0.1625686,364,52000,627
1237648674533868064,247.754533791534,0.340447286792997,19.43826,19.33031,19.05002,18.95199,18.96106,745,301,4,595,410001597360269312,QSO,1.371252,364,52000,633
1237648674533933310,247.97042524659,0.382011230650473,19.08044,18.00312,17.59898,17.41855,17.35111,745,301,4,596,391919573365975040,STAR,0.0003231434,348,51671,387
1237648674533933886,247.997225554971,0.356590585647082,19.27639,18.16587,17.4629,16.98965,16.74642,745,301,4,596,391919298488068096,GALAXY,0.07103826,348,51671,386
1237648674534195233,248.51001525981,0.408836364747167,18.69257,16.86043,16.1207,15.83725,15.66301,745,301,4,600,391940738964809728,STAR,-0.0002466835,348,51671,464
1237648674534261345,248.685871081048,0.402134430433048,18.2259,17.06761,16.4308,16.10143,15.85293,745,301,4,601,391945411889227776,GALAXY,0.02563905,348,51671,481
1237648674534457402,249.099907403007,0.384085168105077,18.51327,18.31832,17.89411,17.80831,17.86479,745,301,4,604,391962454319458304,QSO,1.171173,348,51671,543
1237648674534458101,249.191922587659,0.324507333080295,18.86272,17.03113,16.09108,15.57486,15.18042,745,301,4,604,391967127243876352,GALAXY,0.07305734,348,51671,560
1237648674534719840,249.820693919846,0.410282709493804,17.88222,15.96028,15.0617,14.59634,14.26291,745,301,4,608,391985269185734656,GALAXY,0.02432818,348,51671,626
1237648674534785817,249.949772832429,0.416293686935008,19.15585,17.27741,16.29904,15.79151,15.40363,745,301,4,609,391985544063641600,GALAXY,0.08762164,348,51671,627
1237648675034759203,165.629285955764,0.793289429162971,19.19988,18.92745,19.24865,19.50408,19.82368,745,301,5,46,4319183029043961856,STAR,-3.800656E-06,3836,55302,840
1237648675034759209,165.651739534936,0.693523773110603,18.96188,17.51319,16.77223,16.36375,16.14248,745,301,5,46,312000750043555840,GALAXY,0.09491593,277,51908,460
1237648675034759301,165.679644497234,0.789062615579504,19.45152,19.29247,19.23836,19.05532,19.01985,745,301,5,46,312017792473786368,QSO,1.687793,277,51908,522
1237648675034759304,165.688165174162,0.660725946517157,19.31889,17.30204,16.34598,15.92422,15.62894,745,301,5,46,312009546136578048,GALAXY,0.09630207,277,51908,492
1237648675034759330,165.71817980354,0.677076331206543,19.58596,17.73785,16.81596,16.42367,16.10665,745,301,5,46,312008446624950272,GALAXY,0.09593257,277,51908,488
1237648675034759339,165.734059347675,0.661327300775093,19.34535,17.49037,16.58209,16.13608,15.79992,745,301,5,46,312009821014484992,GALAXY,0.1074433,277,51908,493
1237648675066216613,237.534863021546,0.819604407977001,19.10541,17.66775,17.06442,16.81578,16.69179,745,301,5,526,385215301551155200,STAR,5.055697E-05,342,51691,573
1237648675066347553,237.756112249428,0.830042029769304,19.11494,17.1762,16.3699,16.05369,15.832,745,301,5,528,385227121301153792,STAR,-0.0002872104,342,51691,616
1237648675066413307,237.87689968214,0.701514951462916,19.52759,18.12567,17.39447,16.97996,16.68602,745,301,5,529,386274681021294592,GALAXY,0.09346591,343,51692,331
1237648675066544427,238.230969159316,0.71802539011305,18.11264,16.17374,15.30258,14.84046,14.49269,745,301,5,531,385232893737199616,GALAXY,0.03243349,342,51691,637
1237648675066609956,238.336501002084,0.807810286228758,19.53403,17.76807,16.83002,16.3159,15.88822,745,301,5,532,386286500771293184,GALAXY,0.05060026,343,51692,374
1237648675066675556,238.489209902353,0.688089521656516,17.59724,16.13419,15.39325,14.95601,14.64245,745,301,5,533,386287325405014016,GALAXY,0.03862771,343,51692,377
1237648675066675633,238.539949001507,0.676397181793762,19.28799,17.61397,16.69113,16.20609,15.86865,745,301,5,533,386297221009664000,GALAXY,0.09369648,343,51692,413
1237648675066740788,238.630169691305,0.715537160921217,18.35629,16.55183,15.87767,15.63214,15.49702,745,301,5,534,386298045643384832,STAR,0.0002424041,343,51692,416
1237648675066741125,238.661166880083,0.81284972195117,19.54329,19.11089,18.98744,18.87481,18.71331,745,301,5,534,386296121498036224,QSO,0.7363476,343,51692,409
1237648675066871862,238.977559797641,0.686116921704604,19.12201,17.80076,17.2598,17.04298,16.93448,745,301,5,536,386306841736407040,STAR,-0.0002835995,343,51692,448
1237648675066871946,239.046065169284,0.730431273233924,18.62176,17.13944,15.65689,16.09665,15.78875,745,301,5,536,386307941248034816,STAR,0.0001787724,343,51692,452
1237648675066937657,239.118703796922,0.748423409040963,19.59723,18.18258,17.86593,17.46021,17.33221,745,301,5,537,386305467346872320,GALAXY,0.03247265,343,51692,443
1237648675067003087,239.339556822524,0.797047769511052,19.45511,18.37275,18.01605,17.81306,17.87426,745,301,5,538,386329656602683392,STAR,-0.0002691892,343,51692,531
1237648675067068572,239.448194660613,0.696992345354282,18.19285,17.15936,16.76038,16.59373,16.53342,745,301,5,539,387401130700728320,STAR,0.0002024774,344,51693,333
