objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237667209985065032,165.696385627838,27.5214478177774,19.11428,17.95038,18.15441,18.25421,18.42889,5061,301,1,335,3231369092589971456,STAR,-0.0001922881,2870,54534,132
1237678617428951198,25.369348756978,1.21567020325553,19.58874,18.10059,17.11715,16.60596,16.23343,7717,301,1,499,451596393560172544,GALAXY,0.1348147,401,51788,402
1237648705123647532,205.483458627928,0.463696722641143,18.80417,18.88553,19.22082,20.00821,22.82692,752,301,5,414,4552200334798508032,QSO,2.547647,4043,55630,680
1237652943167226041,340.958316869514,13.7033990808471,19.3055,17.02773,16.0731,15.72647,15.54804,1739,301,3,179,2130356609698785280,STAR,2.972187E-05,1892,53238,560
1237664853652340808,235.464243843866,26.4452480579849,18.45859,17.48605,16.82274,16.35512,16.15654,4512,301,4,239,2081921208550451200,GALAXY,0.1204753,1849,53846,481
1237664853653520788,238.08657232326,25.1056794619798,19.58917,18.10875,17.05884,16.58335,16.18979,4512,301,4,257,2083050680863451136,GALAXY,0.1675845,1850,53786,494
1237678889597731036,32.840711090259,-2.07266371133539,18.84096,18.6448,18.82384,18.71346,18.4047,7780,301,4,121,8824813482174337024,QSO,0.4402215,7838,56958,36
1237658206124179465,192.392700062013,50.952395807592,18.73235,17.25093,16.694,16.49351,16.42679,2964,301,6,353,3262971531227064320,STAR,-0.0001747168,2898,54567,413
1237658206115659817,162.153684251948,48.9349071148843,16.95651,15.54036,15.01505,14.8654,14.792,2964,301,6,223,2690991555749111808,STAR,-8.930432E-05,2390,54094,330
1237658204510486543,181.267308157174,49.7600679149385,17.78863,16.24943,15.69431,15.49397,15.4183,2964,301,3,306,3258420102374123520,STAR,-0.0001219127,2894,54539,239
1237655504569434384,253.9301600426,39.7555313751058,18.42758,18.241,18.08761,17.84421,17.85544,2335,301,6,43,9603942832529494016,QSO,2.368635,8530,58016,60
1237655504569827555,254.47718072167,38.9603844296002,17.82576,16.84131,16.59427,16.49533,16.47397,2335,301,6,49,2455635584702507008,STAR,-0.0006048302,2181,53524,174
1237662337331363867,245.491301294433,28.9926698655851,19.12472,19.46773,20.0001,20.34834,20.5212,3926,301,5,132,1584291025805928448,STAR,0.0006194694,1407,52886,545
1237670961629626754,44.8200487168387,37.5819048342913,17.12265,15.89643,15.34992,15.12286,15.00605,5934,301,5,192,2748397607104571392,STAR,-0.0004786599,2441,54065,276
1237666209780532749,266.758215778284,24.8015595710977,19.19502,17.45335,16.78753,16.55636,16.43452,4828,301,2,121,2457877763990775808,STAR,4.190594E-05,2183,53536,139
1237655472894181793,247.778439399957,40.9330972771871,18.21227,16.44191,15.67298,15.3049,15.00678,2328,301,3,45,919969115488151552,GALAXY,0.03190539,817,52381,396
1237655472899490275,256.264223222417,30.9292568199895,18.83463,16.84787,15.87731,15.39633,15.01235,2328,301,3,126,1097866523952834560,GALAXY,0.07878976,975,52411,415
1237655472900276825,257.561867916279,29.516739445555,18.94495,17.36724,16.48765,16.03173,15.71263,2328,301,3,138,1100125195697416192,GALAXY,0.1055574,977,52410,440
1237666301630939201,53.9978988278531,0.69324587577127,18.9252,17.46317,16.88486,16.66652,16.56603,4849,301,5,815,2307136915725379584,STAR,1.924227E-06,2049,53350,611
1237660239777103885,50.628642955064,-0.697035421333628,17.17561,15.97076,15.62549,15.49913,15.48513,3438,301,2,138,1763239843724290048,STAR,2.422065E-06,1566,53003,293
1237664285629350390,120.210832647321,5.87559747966139,15.58205,14.45952,14.31185,14.29364,14.34281,4380,301,2,32,2314937677742368768,STAR,0.0001975474,2056,53463,318
1237665535465095278,233.787247372834,22.2480309321499,17.86222,16.97433,16.63985,16.66183,16.22645,4671,301,2,36,2434346302268532736,GALAXY,0.08577602,2162,54207,548
1237665535469289801,242.954776503395,18.1266728070818,18.60363,17.43566,16.83239,16.44835,16.24903,4671,301,2,100,3341736421374322688,GALAXY,0.08374836,2968,54585,238
1237678619042447385,31.9681685195253,2.31611098711647,19.1502,19.00422,18.94931,18.62361,18.6799,7717,301,4,543,8819386023404654592,QSO,1.761334,7833,57286,771
1237671257982959869,71.7395540497452,22.8695598593538,19.59787,17.23488,16.15919,15.71609,15.42938,6003,301,5,201,3018685058572642304,STAR,-8.090883E-05,2681,54397,536
1237664854185934962,227.983097403396,30.1758994532086,18.15955,17.12202,16.73011,16.45934,16.32714,4512,301,5,189,2077411016852924416,GALAXY,0.07318926,1845,54144,457
1237661353781035016,184.932829700082,58.095603445699,18.95962,18.70165,18.60173,18.52899,18.42397,3697,301,5,89,7846397658008932352,QSO,2.107398,6969,56420,4
1237652947992838252,9.47386834005887,-9.55884356713762,19.03768,18.82458,18.86579,18.84292,18.45431,1740,301,4,84,737573052027529216,QSO,0.3992777,655,52162,395
1237661361838882829,214.720270378561,43.552228775298,18.82952,18.74959,18.52197,18.51012,18.60496,3699,301,4,162,1569525413003159552,QSO,1.304502,1394,53108,76
1237648673994834126,242.907661769286,-0.143806295397067,18.35851,17.06477,16.52053,16.29901,16.1961,745,301,3,562,389646058566739968,STAR,-0.0001377841,346,51693,308
1237667735042261120,176.412236538599,22.2032724371508,18.40539,17.2669,16.84605,16.59158,16.4448,5183,301,3,296,2822805404075976704,GALAXY,0.06137818,2507,53876,634
1237667210512629902,142.733887251236,22.4480066656119,18.51,17.53907,17.30754,17.11021,17.08116,5061,301,2,193,2581726756998244352,GALAXY,0.05102537,2293,53730,139
1237660751945990237,65.0397687234967,28.0887726048429,19.53551,17.68273,16.71167,16.23287,15.93196,3557,301,4,47,1408540965362231296,GALAXY,1.519867E-05,1251,52964,146
1237673757114630685,108.225166115386,30.9819534635393,17.31987,16.14499,15.8249,15.72468,15.7092,6585,301,4,164,3557975177675513856,STAR,0.0001716247,3160,54793,478
1237663784211054870,31.2647796228272,0.175134024947092,19.36458,17.75704,16.97619,16.49094,16.09658,4263,301,4,324,454999107572885504,GALAXY,0.0768839,404,51812,493
1237654948378640501,243.122148354283,50.603526808363,19.50641,18.68518,18.28566,17.983,17.85391,2206,301,2,157,701488727809091584,GALAXY,0.08700572,623,52051,193
1237654392176050562,117.693397741427,38.4901815902049,18.95394,17.59135,17.08656,16.71968,16.48973,2076,301,6,91,487679068074960896,GALAXY,0.03318769,433,51873,598
1237673708261212222,144.593572980469,4.45770635942458,16.81289,15.6098,15.17614,15.04015,15.01108,6574,301,1,192,640805310256146432,STAR,-1.338534E-05,569,52264,612
1237665530634764386,205.484625706458,25.1116969876006,19.48647,18.3133,17.44345,16.90418,16.63425,4670,301,1,59,2528793519078795264,QSO,0.08765896,2246,53767,81
1237665530637975765,213.361363659428,23.730515920162,18.0655,16.55075,15.72021,15.33534,15.03902,4670,301,1,108,2395984059869194240,GALAXY,0.1157162,2128,53800,251
1237661360767696902,221.423755078746,40.4807612810761,19.15552,19.117,19.10626,18.86362,18.86389,3699,301,2,201,5823352881894674432,QSO,1.900647,5172,56071,722
1237651753998352534,152.58758812608,2.22753636786925,18.2971,16.93375,16.29658,15.93441,15.6975,1462,301,4,182,565330978684299264,GALAXY,0.09394735,502,51957,470
1237651754003529851,164.525172097281,2.38959958514439,18.0623,16.46192,15.63934,15.21084,14.88257,1462,301,4,261,572066044022122496,GALAXY,0.09406945,508,52366,396
1237651754025419007,214.548201299131,2.32058714072409,18.46375,17.23925,16.65705,16.29071,16.11109,1462,301,4,595,601340534920865792,GALAXY,0.05292585,534,51997,400
1237665535465619531,234.91338915974,21.7905764724449,19.26798,19.13168,19.02179,18.76216,18.89914,4671,301,2,44,2438832585007196160,QSO,1.626862,2166,54232,485
1237659326031331372,250.704624159683,36.0409165691962,17.69199,16.57669,16.52741,16.55427,16.59349,3225,301,4,268,2538921667049135104,STAR,-0.0007475244,2255,53565,63
1237670965923020892,141.316090028447,15.3135769119617,19.58457,18.13729,17.42631,17.02529,16.74594,5935,301,5,168,2747367360565372928,GALAXY,0.07070918,2440,53818,624
1237658203988033654,227.184667446281,40.7407631954421,19.34131,17.38737,16.37894,15.91153,15.585,2964,301,2,526,1453549744931497984,GALAXY,0.128869,1291,52738,47
1237667430104367206,166.201263369183,26.0410894750156,19.57252,18.41982,17.61826,17.23713,16.97381,5112,301,3,369,2490551405522216960,GALAXY,0.199248,2212,53789,221
1237662963854999885,355.649332671963,44.7380927417332,18.02005,17.03582,16.60596,16.44467,16.35642,4072,301,4,60,2123447553490970624,STAR,-0.001131506,1886,53237,1
1237674289682579775,120.39853832175,34.1184933063846,18.53705,17.57654,17.2224,16.84695,16.75241,6709,301,4,42,1003220016180520960,GALAXY,0.07060415,891,52584,157
1237674289683300690,122.207387997741,34.5915219884075,18.98714,17.33606,16.28243,15.79839,15.42838,6709,301,4,53,1004358831892883456,GALAXY,0.1400502,892,52378,204
1237665531715846150,223.453774666606,22.1478265415122,18.47891,17.45363,16.98346,16.72923,16.67709,4670,301,3,171,3836099120808960000,STAR,-0.0004921286,3407,54971,575
1237670965922496623,140.224738678993,15.0034347540445,19.11189,17.89279,17.35085,17.2058,17.19657,5935,301,5,160,3593978686531018752,STAR,7.481674E-05,3192,54829,386
1237654030864285941,168.88387569215,3.23387182351595,19.28259,18.01562,17.43136,17.12042,16.92039,1992,301,5,127,574332687494440960,GALAXY,0.04944073,510,52381,450
1237658312405811272,192.288563920951,60.077298517602,19.31862,18.3965,17.95144,17.77804,17.7152,2989,301,4,66,2770968665149958144,STAR,-0.0005973529,2461,54570,469
1237667536934207525,151.648052505611,20.4998011831344,18.95061,18.08125,17.84065,17.75573,17.74802,5137,301,2,255,6622782496978522112,STAR,0.0003511995,5882,56029,870
1237668297140469878,209.252626714839,17.7096813823438,19.33338,17.24747,16.30005,15.84495,15.4727,5314,301,2,210,3103006332291147776,GALAXY,0.08035531,2756,54508,95
1237665441514324048,191.03643866323,29.5341634152993,19.35657,17.37514,16.40962,15.96199,15.60844,4649,301,3,61,2518656022894110720,GALAXY,0.09519737,2237,53828,65
1237673706112418224,107.393077394623,40.0003960500274,17.20555,16.06687,15.71037,15.57579,15.54438,6573,301,5,172,3308034739725690880,STAR,-6.891906E-06,2938,54526,512
1237666301627924507,47.0699194879368,0.68310784154472,18.77124,18.33229,18.2358,18.21792,18.24273,4849,301,5,769,799501395882436608,STAR,6.111948E-05,710,52203,409
1237666301630611529,53.2782434348613,0.703439192032293,17.68637,16.07672,15.44455,15.19014,15.05205,4849,301,5,810,2307115475248637952,STAR,0.0001029474,2049,53350,533
1237678598090457176,359.99961524169,3.26858616565707,18.90408,18.89371,18.62695,18.65747,18.71252,7712,301,5,329,9841507702370750464,QSO,1.232962,8741,57390,60
1237678598081085648,338.588967967091,2.93895942872452,19.41518,18.50325,18.14084,17.9757,17.90154,7712,301,5,186,4831322079986208768,STAR,-0.0005153299,4291,55525,311
1237663782599524401,29.1880678073965,-1.17240631300994,19.36232,18.36058,18.11293,18.03793,17.99693,4263,301,1,310,453806138446604288,STAR,0.000258248,403,51871,249
1237671261747413082,160.730105776726,16.2690206592418,19.28573,18.44168,18.14909,18.05399,18.01581,6004,301,4,298,2792340410352035840,STAR,-0.0001238052,2480,53851,395
1237661386546544762,251.427795923693,31.2800429130153,19.3681,18.30329,17.89417,17.73089,17.68218,3705,301,2,339,3918180962827083776,STAR,-0.0004683009,3480,54999,179
1237679479084548110,8.94687472802252,23.5761991141132,18.62757,17.43334,17.14672,17.02452,16.98603,7917,301,6,160,8573955781447405568,STAR,-0.0002951341,7615,56977,829
1237678859018698798,23.8607928170503,11.8303522779698,18.7889,17.79923,17.45828,17.35723,17.29618,7773,301,3,466,12462597205826752512,STAR,-0.0001744992,11069,58456,40
1237655692479561861,227.802835714182,-1.70215879221146,16.7428,15.7916,15.45795,15.32069,15.26977,2379,301,4,124,1039314780877252608,STAR,0.0007638774,923,52404,397
1237646791699531524,101.016405917104,-0.757912564881461,16.76548,15.32125,14.72048,14.46915,14.33289,307,301,1,167,8171854752201854976,STAR,7.520933E-05,7258,56605,266
1237663462607749289,351.763236339503,0.715775454768424,18.60455,17.25052,16.47622,15.98988,15.69815,4188,301,5,55,431370877670549504,GALAXY,0.06601395,383,51818,550
1237655128770675098,255.761056382538,33.7993840706121,19.42923,17.30074,16.39568,15.97712,15.6578,2248,301,2,209,1096696643849316352,GALAXY,0.08791804,974,52427,255
1237667782839959738,197.886811655306,22.0669689306167,19.29871,19.1003,19.14605,18.98929,19.03422,5194,301,4,543,2984869855183792128,QSO,1.574183,2651,54507,397
1237651540321304797,175.324617521563,68.3728815603511,19.51604,18.41939,17.71593,17.32872,17.06522,1412,301,6,145,554054937152088064,GALAXY,0.115953,492,51955,408
1237655693014925346,224.269330702364,-1.38141504435519,18.95602,18.602,18.68396,18.54616,18.53831,2379,301,5,101,1037094041864398848,QSO,0.5249811,921,52380,510
1237668732530917775,302.749027800068,-11.0508953302682,17.43494,16.19635,15.75451,15.60284,15.48615,5415,301,5,29,3533176791533461504,STAR,-0.000174233,3138,54740,374
1237673757115613335,110.614041799782,31.6788020171075,18.92844,17.99669,17.72811,17.63099,17.55581,6585,301,4,179,3014167711409268736,STAR,8.349459E-05,2677,54180,486
1237655691936661615,214.058474123389,-2.59731692956678,18.79543,17.7265,17.31048,17.14916,17.10742,2379,301,3,32,1031332600901298176,STAR,9.226751E-05,916,52378,30
1237657629519511866,151.185500199631,47.2956493577309,18.95651,17.61686,17.19716,17.0006,16.86557,2830,301,4,272,981847430171486208,STAR,-0.0001071527,872,52339,228
1237662524694396949,190.295464317767,14.172848344753,18.98544,17.49077,16.92088,16.70062,16.63207,3970,301,2,57,3664858154799308800,STAR,7.87175E-05,3255,54885,196
1237662524695445602,192.765104521121,14.2280313928163,19.02039,17.87073,17.92364,18.05066,18.09284,3970,301,2,73,1992883020486436864,STAR,-0.0001123202,1770,53171,146
1237662524696035355,194.242454457377,13.9998941837091,18.33689,18.04087,18.32529,18.57141,18.90262,3970,301,2,82,1994040261960820736,STAR,-1.980741E-05,1771,53498,260
1237662524696363015,194.914785908487,14.1235396924107,18.67487,18.31771,18.32337,18.42147,18.27036,3970,301,2,87,1994015522949195776,QSO,0.8148924,1771,53498,170
1237662337328283822,239.04949665059,33.2496455827992,19.15346,17.98249,17.51112,17.19034,17.06459,3926,301,5,85,1579640372219373568,GALAXY,0.1235294,1403,53227,10
1237663785280274440,20.8194338818397,0.932912196610864,19.27044,17.64631,17.12718,16.92933,16.81627,4263,301,6,255,1689015674220865536,STAR,-0.0001901584,1500,53730,603
1237673706649419933,107.476907813846,40.5361531708649,18.40742,18.15596,18.45709,18.69763,18.97294,6573,301,6,174,3313666987636320256,STAR,-0.0001411922,2943,54502,522
1237665441527234793,223.602629281007,23.846511423234,19.42904,18.18126,17.55478,17.16603,16.9075,4649,301,3,258,2412808793239873536,GALAXY,0.1174961,2143,54184,19
1237665127454015710,142.81669153194,26.5498819551295,18.15854,16.06693,15.11589,14.631,14.29576,4576,301,2,201,2582916167022700544,GALAXY,0.0457424,2294,54524,370
1237661966359724122,195.105173235423,41.2748685278142,19.30144,17.94181,17.17406,16.77584,16.51598,3840,301,2,226,1641627262568654848,GALAXY,0.1288412,1458,53119,237
1237659326030282994,248.705147587939,37.8357197678545,17.40587,16.13057,15.62624,15.31926,15.08158,3225,301,4,252,1320728191412758528,GALAXY,0.0420563,1173,52790,173
1237658204507340806,170.288818753299,48.9807136271372,18.59561,17.70593,17.45666,17.374,17.38664,2964,301,3,258,7526780622796509184,STAR,-0.0002434765,6685,56412,508
1237655691407589655,231.867694769126,-2.36687620479668,19.52147,17.99169,17.06971,16.53781,16.15036,2379,301,2,151,1040333478484273152,GALAXY,0.09529904,924,52409,7
1237665582725726349,262.431656037903,32.470485493054,18.38573,17.08391,16.52966,16.3194,16.20479,4682,301,2,280,2536728707649792000,STAR,-0.0001110921,2253,54551,277
1237668333108920358,236.915420722201,11.8670621876142,18.00817,17.02674,16.69438,16.5421,16.48253,5322,301,5,181,2832937134971709440,STAR,-4.951157E-05,2516,54241,629
1237667430096371963,146.644536341436,22.0783358841249,18.406,16.72866,15.95564,15.60006,15.3167,5112,301,3,247,2584006319547639808,GALAXY,0.02590134,2295,53734,240
1237667430106464383,171.577269252262,26.8097562703244,17.99368,16.92724,16.56535,16.40234,16.28609,5112,301,3,401,2497317800532535296,GALAXY,0.03330265,2218,53816,261
1237662963857817730,357.896816367775,38.5072304273352,18.11495,16.39083,15.68772,15.4208,15.27002,4072,301,4,103,2118958247934191616,STAR,-0.0001770237,1882,53262,53
1237674289684087132,124.453212775198,35.026610446176,19.44488,18.20731,17.73524,17.4192,17.29206,6709,301,4,65,930040090799925248,GALAXY,0.0561655,826,52295,170
1237648705118339105,193.398492940543,0.462529798409653,19.4205,18.39383,18.25399,18.19572,18.2051,752,301,5,333,329993429524178944,STAR,0.0005691266,293,51689,381
1237663789023822109,110.26826518388,41.8090260853242,19.44889,17.61116,16.60233,16.14673,15.78865,4264,301,5,33,2098768741402699776,GALAXY,0.08752739,1864,53313,332
1237661361842880594,225.867300448348,39.7445255405966,19.502,17.60135,16.61057,16.1808,15.81661,3699,301,4,223,1574148860035491840,GALAXY,0.09545929,1398,53146,512
1237660241924718665,50.9331159169262,0.987419323809028,19.06203,17.99487,17.60773,17.42834,17.34061,3438,301,6,140,1763262658590566400,STAR,-0.0007074237,1566,53003,376
1237667254541746356,156.685084498695,27.1966466172201,19.31945,18.2752,17.86507,17.57422,17.42371,5071,301,4,280,2649319510267422720,GALAXY,0.1017642,2353,53794,280
1237658312406663207,196.112369709862,59.8949305274696,19.44954,17.46134,16.61909,16.30747,16.15485,2989,301,4,79,3644656552750718976,STAR,-0.0001359278,3237,54883,431
1237665128028635369,239.600285697185,21.8323298229035,19.51481,18.29151,17.82701,17.50729,17.2911,4576,301,3,777,2444349373274941440,GALAXY,0.08541662,2171,53557,75
1237667781196579490,120.694203189655,8.85303134330637,18.70988,16.9441,16.21477,15.915,15.68504,5194,301,1,43,2723587403343226880,GALAXY,0.1129435,2419,54139,129
1237667781246452146,237.842011389761,12.8972955470036,19.36601,18.00267,17.27189,16.8558,16.60708,5194,301,1,804,2836185922473584640,GALAXY,0.09686114,2519,54570,160
1237652947991199771,5.62469787347635,-9.76915931094328,18.60265,17.65566,17.24067,17.04872,16.99543,1740,301,4,59,2152849319990945792,STAR,-0.0006109108,1912,53293,468
1237665442054209683,198.94053171541,29.419555362155,19.16043,17.91379,17.19921,16.80555,16.57403,4649,301,4,107,2262104227281135616,GALAXY,0.1270955,2009,53904,623
1237659326016192637,210.002273029466,57.9000554148851,18.87913,17.76024,17.33565,17.03768,16.98715,3225,301,4,37,1303811653216790528,GALAXY,0.05698375,1158,52668,71
1237664880488349792,145.464103569486,31.8962424180298,19.41088,18.90021,18.82297,18.86717,18.70602,4518,301,6,124,6537051930807783424,QSO,2.522975,5806,56310,280
1237671068992667933,20.456557535637,40.127938041262,19.07005,17.85637,17.4208,17.28779,17.23234,5959,301,5,22,2630220167283501056,STAR,-0.0002467157,2336,53712,429
1237668336856989982,232.70999761048,17.5705754405497,18.91851,17.81249,17.35856,16.99808,16.82293,5323,301,4,28,3145782008022591488,GALAXY,0.073095,2794,54537,64
1237673706654859402,123.714121242088,43.4401454790238,19.57009,19.17313,18.96527,18.82801,18.89609,6573,301,6,257,615923357002524672,QSO,1.47117,547,51959,204
1237673706655056184,124.335494186877,43.4585983459197,19.32204,18.2991,17.92365,17.76,17.69167,6573,301,6,260,9320230882198704128,STAR,0.0003058141,8278,56990,114
1237673706649878647,108.794632036303,40.8699508037359,18.68906,16.81018,16.05031,15.74987,15.57366,6573,301,6,181,3608599992475951104,STAR,5.477354E-05,3205,54848,330
1237670964856553512,158.542526729622,17.7004690965904,17.75152,16.60652,16.10349,15.79372,15.57084,5935,301,3,279,6626012312502554624,GALAXY,0.04637431,5885,56036,332
1237662341092016322,251.560950828537,20.319503770678,18.52545,16.85147,16.10015,15.78408,15.61429,3927,301,4,171,3857402433575690240,STAR,5.508136E-05,3426,54977,252
1237651538710233108,172.905024126835,67.0097594565264,16.67675,14.98867,14.43583,14.25012,14.18573,1412,301,3,138,3217974016702703616,STAR,-7.188355E-05,2858,54498,553
1237651538710888451,176.748380702556,67.170396732355,18.62812,17.54481,17.5141,17.54442,17.58628,1412,301,3,148,553982919140468736,STAR,-0.000755612,492,51955,146
1237678597555028017,3.24040907387302,2.88911884329795,18.20714,17.23852,16.88378,16.76619,16.75089,7712,301,4,351,8841895770204688384,STAR,-5.67894E-05,7853,56988,741
1237667536935583932,154.91022098084,21.2406344171064,18.2932,17.29227,16.87876,16.72031,16.52973,5137,301,2,276,2662785503127955456,GALAXY,0.01798549,2365,53739,117
1237668336862101959,244.089061436908,13.6191769308559,19.11425,17.46773,16.69501,16.28626,15.9894,5323,301,4,106,2845310769455720448,GALAXY,0.06679055,2527,54569,588
1237652946382028854,9.01314187078239,-10.9282097478087,18.07568,16.35721,15.7689,15.52802,15.44613,1740,301,1,81,3495920666086055936,STAR,-2.620282E-05,3105,54825,5
1237654030864351431,168.993149351201,3.17520087004902,19.29663,18.0386,17.40731,17.01289,16.71405,1992,301,5,128,574335436273510400,GALAXY,0.099319,510,52381,460
1237667210517610609,154.681484074616,25.7518785933687,19.36383,18.17187,17.45568,17.0128,16.7872,5061,301,2,269,2645925317385938944,GALAXY,0.175758,2350,53765,220
1237674289684414608,125.307153644432,35.0514016134849,19.26341,18.92192,18.44387,18.23625,17.8456,6709,301,4,70,930022223735973888,QSO,0.293255,826,52295,105
1237648705120239701,197.801951335569,0.596551552823109,17.46614,16.44113,16.12748,16.02545,15.98416,752,301,5,362,8394908005251174400,STAR,9.940228E-06,7456,56727,721
1237648705120567418,198.578339941006,0.596727713950421,18.73976,17.8667,17.57418,17.46029,17.43071,752,301,5,367,8394942090111635456,STAR,0.0007448138,7456,56727,845
1237665126938706026,199.62432970497,32.9788559008268,19.04911,17.34433,16.63196,16.36415,16.21893,4576,301,1,530,3802293261071130624,STAR,-4.607321E-05,3377,54950,470
1237661361835278534,203.605118055349,46.1584502418291,17.20395,15.89528,15.23516,14.8421,14.54815,3699,301,4,107,1649538522987653120,GALAXY,0.04649088,1465,53082,346
1237660241924915306,51.3697294220311,0.917188918368174,19.35177,19.09041,18.91893,18.80866,18.64892,3438,301,6,143,801762266599942144,QSO,0.7995346,712,52199,442
1237654030865793102,172.40895125697,3.25112872715227,17.49644,16.93073,16.97006,16.72967,16.75371,1992,301,5,150,576604821746903040,GALAXY,0.05635121,512,51992,524
1237664295832060079,199.434970628017,39.7759388076237,19.57654,18.49819,18.01219,17.82795,17.72046,4382,301,5,65,3293429927747020800,STAR,5.044304E-05,2925,54584,628
1237646796525797723,118.605868569725,-0.252900451053716,18.34568,17.07895,16.64373,16.49427,16.46364,308,301,2,82,8389214459365969920,STAR,0.0002590341,7451,56739,488
1237670457503645733,39.2352656541302,25.8354195234526,17.42823,16.20582,15.77392,15.59309,15.52503,5817,301,2,128,2678684166773565440,STAR,-3.696536E-05,2379,53762,612
1237658203972698262,178.207949321655,49.342767284451,19.37518,17.45484,16.52154,16.04759,15.67035,2964,301,2,292,1089932173185673216,GALAXY,0.07590599,968,52412,222
1237651504344531140,205.99731900588,-0.081586182239148,19.29869,17.74858,16.79556,16.34897,15.99568,1404,301,3,47,337855491680004096,GALAXY,0.1457841,300,51943,311
1237671124838056133,143.376890895317,13.7026720680087,18.78127,17.24243,16.44284,16.00007,15.7222,5972,301,5,187,2904916661184260096,GALAXY,0.08222427,2580,54092,345
1237668292295917630,161.260973688588,17.169774898427,19.5342,16.46161,15.224,14.69416,14.47134,5313,301,1,16,3714445304964161536,STAR,-0.000144458,3299,54908,369
1237667209985261597,166.121714186623,27.5820487668298,17.89536,16.66538,16.21682,16.03339,15.97047,5061,301,1,338,3214458877491832832,STAR,-7.327652E-05,2855,54466,53
1237663785277784101,15.262785840245,0.998122447038081,16.87588,15.71278,15.32455,15.21576,15.23622,4263,301,6,217,1219504672528689152,STAR,-0.0002938306,1083,52520,564
1237652943166046274,338.23395922394,13.3091255925133,18.68675,18.45091,18.31908,18.42908,18.33087,1739,301,3,161,830966950103377920,QSO,0.8953805,738,52521,192
1237655693551534090,223.6513267814,-0.979692652739968,18.21656,16.96686,16.41569,16.18445,16.05699,2379,301,6,97,3731307416327921664,STAR,2.070262E-05,3314,54970,273
1237659326035329223,257.160018825896,28.6156222557967,17.89718,16.77054,16.72327,16.73007,16.76642,3225,301,4,329,3161702936174684160,STAR,-0.001037485,2808,54524,640
1237668297143222554,215.808464481926,16.5988538761218,19.01584,17.9208,17.59414,17.37056,17.22046,5314,301,2,252,3091876521208473600,GALAXY,0.0698363,2746,54232,565
1237668297139290323,206.539833711751,17.9483369645874,18.92786,17.81345,17.40201,17.16726,16.96662,5314,301,2,192,3101925787222173696,GALAXY,0.02685698,2755,54507,260
1237668297143746763,216.982346976946,16.3850365856846,18.93126,17.46115,16.78518,16.38106,16.10895,5314,301,2,260,3108690807842957312,GALAXY,0.1005818,2761,54534,295
1237670964840628674,122.079652740433,9.03821347647794,18.93559,17.11641,16.1935,15.77591,15.45049,5935,301,3,36,2723560740186253312,GALAXY,0.09162057,2419,54139,32
1237670964843577553,128.704750558054,11.1780857575987,19.05521,17.9643,17.56651,17.29015,17.21241,5935,301,3,81,2731507729582548992,GALAXY,0.06088182,2426,53795,271
1237658424619892961,142.369975307012,6.3588121805463,19.54486,18.29078,18.38494,18.46149,18.48864,3015,301,5,189,2704414120198825984,STAR,0.0006099867,2402,54176,9
1237663782590873712,9.28921199277655,-1.18836613846144,19.22952,18.09769,17.77046,17.59021,17.48909,4263,301,1,178,776930897038436352,GALAXY,0.01360298,690,52261,218
1237653651846397964,26.9339158118105,13.8557083942774,18.9399,17.79917,17.33052,17.13387,17.02622,1904,301,3,325,2137000134200813568,STAR,-0.0003717761,1898,53260,153
1237651533873152067,131.487542029014,54.2834829198321,17.61889,16.58748,16.18591,16.05365,16.00755,1411,301,2,58,2607754946459756544,STAR,0.000262497,2316,53757,621
1237646795990040824,121.135700909049,-0.752541058239177,18.34675,17.11274,16.67455,16.50672,16.47748,308,301,1,99,8389085541627613184,STAR,3.101139E-05,7451,56739,19
1237662336256639188,242.936042511208,29.7567824546241,18.71829,16.84323,16.0177,15.63348,15.32891,3926,301,3,117,1583063146027837440,GALAXY,0.05124923,1406,52876,174
1237652944769909130,322.395636148934,12.3103551736627,18.8825,17.63595,17.19467,17.02307,16.96818,1739,301,6,58,2206865027661667328,STAR,-8.592325E-05,1960,53289,368
1237661968497901586,166.477372229046,42.0504931134173,18.05455,16.90436,16.95361,17.03479,17.09954,3840,301,6,84,3744833607919837184,STAR,0.0003622664,3326,54943,329
1237673705577644206,113.467173995234,41.0856257386766,18.52702,17.44107,17.07325,16.94302,16.90406,6573,301,4,204,3020923385275246592,STAR,4.583284E-05,2683,54153,487
1237651539261784219,240.589021150877,54.1847313181322,18.18777,16.27553,15.24385,14.74487,14.34028,1412,301,4,362,696945545847007232,GALAXY,0.06565182,619,52056,49
1237660962400239830,132.388995664111,31.5594314605972,19.44195,18.07611,17.37401,17.00476,16.76617,3606,301,4,60,1430032844725446656,GALAXY,0.06859836,1270,52991,509
1237678889592750310,21.4957240104104,-2.34320183323086,18.96615,18.77326,18.73519,18.44463,18.48888,7780,301,4,45,8868721103633403904,QSO,1.662729,7877,56898,27
1237662336252444828,233.778275805944,35.4307955817851,19.09807,17.19405,16.2845,15.8636,15.53667,3926,301,3,53,1577425954408523776,GALAXY,0.07678989,1401,53144,146
1237662336258867427,247.34355880236,26.5384941919017,19.55489,18.90068,18.54801,18.04188,18.14315,3926,301,3,151,1585292679825090560,GALAXY,0.1010637,1408,52822,93
